Airline ID,Flight Number,Departure Date/Time,Arrival Date/Time,Departure Time,Arrival Time,Booking Code,Passenger Name,Seat Number,Class,Fare,Extras,Loyalty Points,Status,Gate,Terminal,Baggage Claim,Duration (Hours),Layovers,Layover Locations,Aircraft Type,Pilot,Cabin Crew,Inflight Entertainment,Meal Option,WiFi Availability,Window Seat,Aisle Seat,Emergency Exit Row,Number of Stops,Reward Program Member,flag_status
1,8369,2023-05-13 06:25:42,2023-05-04 14:57:23,01:31:45,02:10:26,Bxuq,Name_Sxlmp,Seatapj,Business,978.91,Meal,914,Pending,Gateme,C,Claimwxm,11.2,1,Loctwm,Typejgf,Pilot_Yaba,Crew_Kdbs,No,No Meal,Available,False,False,True,1,Yes,2
2,3922,2023-11-24 16:18:30,2023-10-19 00:05:13,03:43:01,03:49:51,Bvpc,Name_Hjfoq,Seatzhq,Economy,814.84,Extra Baggage,0,Cancelled,Gateri,D,Claimisl,11.76,1,Locnwh,Typeqnl,Pilot_Srok,Crew_Htap,No,No Meal,Available,True,False,False,1,Yes,2
18,6849,2023-01-10 23:12:09,2023-09-07 07:19:53,02:05:49,14:01:21,Bdzh,Name_Ksjwr,Seatblw,Business,347.88,No Extras,0,Confirmed,Gatefg,D,Claimxil,7.01,1,Loclpw,Typezug,Pilot_Ujpi,Crew_Glvn,Yes,Vegan,Available,True,False,False,2,Yes,0
15,2162,2023-02-01 20:53:03,2023-08-08 12:32:41,14:12:29,19:27:49,Bxkm,Name_Iirfp,Seattsu,Economy,757.33,Meal,4768,Pending,Gateug,B,Claimrfo,2.33,0,Locwnk,Typemcs,Pilot_Tiwb,Crew_Ihpn,No,Vegan,Not Available,False,False,False,2,Yes,4
1,1846,2023-05-28 08:25:04,2023-03-16 20:43:55,02:50:03,23:40:42,Bxle,Name_Lbqzi,Seatuca,Business,491.43,No Extras,2752,Pending,Gatelr,A,Claimhph,8.8,0,Lockyh,Typemoo,Pilot_Pqbe,Crew_Zwqd,No,Non-Vegetarian,Available,False,True,False,1,Yes,6
5,7959,2023-10-20 07:55:01,2023-03-08 04:59:56,16:16:32,14:27:30,Bpai,Name_Eqogs,Seattft,First,537.95,Meal,4354,Cancelled,Gatezf,A,Claimumm,1.72,0,Locpix,Typeqig,Pilot_Ldzd,Crew_Xzle,Yes,Vegan,Not Available,True,False,True,1,No,6
2,4086,2023-07-04 18:33:12,2023-01-20 01:31:26,15:47:07,07:29:25,Bnyh,Name_Fdlsf,Seatoqb,Business,553.29,Meal,0,Confirmed,Gatecp,B,Claimjmh,7.52,0,Loclbt,Typeytm,Pilot_Oapl,Crew_Qhow,Yes,Vegetarian,Available,True,True,False,0,No,7
3,4283,2023-06-27 18:32:37,2023-01-26 16:59:30,03:18:48,22:54:03,Bcvg,Name_Xvnpv,Seatpxe,Business,700.11,No Extras,0,Cancelled,Gatepa,C,Claimxyb,6.37,1,Loclon,Typegyf,Pilot_Ohtn,Crew_Hnls,Yes,Non-Vegetarian,Available,True,False,False,1,No,2
19,4323,2023-05-13 00:34:54,2023-06-04 18:22:40,03:44:17,23:34:33,Bdol,Name_Eeqdk,Seatlcb,Economy,393.13,Meal,0,Confirmed,Gatepo,A,Claimika,1.57,0,Locdlj,Typehwk,Pilot_Fhtn,Crew_Pyqy,No,Vegetarian,Available,False,False,True,2,No,4
18,1445,2023-12-28 19:34:59,2023-04-30 18:24:12,10:18:31,23:20:28,Bzwi,Name_Xfwlk,Seatfft,Economy,794.97,No Extras,0,Confirmed,Gaterz,C,Claimlzc,2.69,2,Locewb,Typevvw,Pilot_Anxz,Crew_Iyfz,No,Vegan,Available,False,False,False,2,No,6
18,2025,2023-06-03 00:27:26,2023-06-23 23:57:53,06:49:47,14:46:31,Bvrv,Name_Ixtmw,Seatdjt,First,215.01,Meal,4319,Cancelled,Gatemd,B,Claimhkm,2.52,2,Lochpe,Typerwf,Pilot_Qmra,Crew_Izxk,Yes,No Meal,Available,True,True,False,1,Yes,5
14,2359,2023-05-26 08:00:09,2023-08-18 10:49:03,16:29:14,10:14:10,Bmcg,Name_Oceso,Seatcai,Business,389.53,Meal,0,Confirmed,Gateap,A,Claimowd,8.82,1,Loczkp,Typeiob,Pilot_Obeo,Crew_Huae,No,Non-Vegetarian,Available,False,False,False,2,Yes,0
8,9210,2023-10-05 00:30:48,2023-07-24 15:33:05,07:01:52,06:20:40,Bshk,Name_Gchzm,Seatyws,Business,692.14,No Extras,0,Pending,Gaters,D,Claimwly,9.4,2,Locvzu,Typeevn,Pilot_Ored,Crew_Lvut,No,No Meal,Not Available,True,False,False,0,No,6
12,7113,2023-09-02 21:04:15,2023-08-12 18:54:22,18:20:45,07:57:18,Bepc,Name_Phvib,Seatrtk,Business,853.52,Meal,3194,Cancelled,Gatefq,B,Claimhpc,2.09,1,Lockik,Typenxj,Pilot_Lhtv,Crew_Zmhc,Yes,No Meal,Available,False,True,False,1,Yes,2
10,9752,2023-03-13 22:34:52,2023-09-06 06:20:44,01:41:34,19:07:50,Bauj,Name_Vtwat,Seatiyg,First,863.4,Extra Baggage,0,Confirmed,Gateiw,D,Claimxtk,4.85,2,Locmjy,Typeqlg,Pilot_Ggkq,Crew_Dktz,No,Vegan,Available,True,False,False,0,Yes,4
17,1471,2023-10-22 12:52:02,2023-12-03 18:27:22,21:39:54,18:24:07,Bjpk,Name_Mmkjt,Seatdyf,First,369.47,Extra Baggage,0,Pending,Gatemd,B,Claimass,2.42,2,Locyty,Typedth,Pilot_Vwzr,Crew_Kjto,No,No Meal,Available,False,True,False,0,No,4
11,1027,2023-01-05 11:04:28,2023-01-19 02:56:36,10:41:53,20:44:00,Bstm,Name_Fpzfv,Seatmpb,First,450.27,Extra Baggage,0,Confirmed,Gatera,A,Claimdra,11.09,2,Lochld,Typezyk,Pilot_Fvwc,Crew_Uico,No,Non-Vegetarian,Available,True,False,True,0,Yes,4
2,9751,2023-06-18 02:30:17,2023-12-08 04:55:31,19:34:06,19:47:26,Bojd,Name_Tumlh,Seatutr,First,299.02,Extra Baggage,0,Pending,Gateia,D,Claimrhr,1.65,2,Locnrz,Typeoga,Pilot_Nifu,Crew_Sawc,Yes,Non-Vegetarian,Available,False,True,False,0,No,4
4,4236,2023-01-29 05:38:27,2023-02-18 01:55:45,01:49:32,11:51:34,Bsof,Name_Cmvaj,Seatbmv,Business,639.48,Meal,0,Pending,Gatevl,C,Claimqpz,5.43,0,Locuei,Typeptq,Pilot_Ptgr,Crew_Nskh,Yes,Vegan,Available,False,True,True,1,Yes,4
1,4948,2023-02-04 02:26:11,2023-03-23 15:49:14,10:17:48,22:38:33,Bvqm,Name_Vyokp,Seatfii,First,405.47,No Extras,0,Confirmed,Gateqt,C,Claimisc,3.65,1,Locveq,Typeotp,Pilot_Fkvo,Crew_Tojp,Yes,Vegan,Not Available,False,False,False,2,No,0
15,7172,2023-05-09 23:12:19,2023-06-01 16:56:47,02:31:21,17:43:46,Btqo,Name_Xuwuc,Seatjfa,First,931.1,Meal,2902,Confirmed,Gatekt,A,Claimtff,11.3,1,Loctkr,Typeaes,Pilot_Kgwj,Crew_Xizt,Yes,Vegetarian,Available,False,False,False,2,Yes,0
13,2979,2023-07-24 04:34:29,2023-05-06 06:44:46,23:34:32,16:59:53,Bgwv,Name_Igxpw,Seatcbw,Economy,382.93,Extra Baggage,0,Pending,Gatewz,C,Claimnev,10.64,0,Locyax,Typeqrc,Pilot_Unzb,Crew_Zfbs,Yes,Vegan,Available,False,False,True,2,Yes,6
8,5921,2023-10-21 13:43:56,2023-03-09 23:42:16,07:45:13,19:16:10,Bkrt,Name_Ghxvt,Seatqda,Economy,693.33,No Extras,1398,Cancelled,Gatexa,C,Claimzlm,4.93,2,Lochgc,Typeffe,Pilot_Stvv,Crew_Dznl,Yes,Vegetarian,Available,True,False,True,1,No,6
4,3326,2023-05-02 04:54:39,2023-12-02 20:28:22,11:12:58,13:35:45,Bshr,Name_Efiei,Seatlpm,First,683.17,Meal,3608,Confirmed,Gatejj,A,Claimydh,5.78,2,Locdlj,Typegub,Pilot_Bzdk,Crew_Jvzy,No,No Meal,Available,True,False,False,0,No,4
10,3330,2023-07-14 02:54:34,2023-01-04 06:47:35,14:24:56,20:40:35,Bjrq,Name_Yxjfa,Seatctf,First,519.3,Meal,0,Pending,Gateiw,C,Claimvtm,2.0,1,Locemc,Typetzb,Pilot_Sqwd,Crew_Jsdc,Yes,Non-Vegetarian,Available,True,True,False,1,Yes,3
19,8646,2023-11-24 09:22:06,2023-09-23 18:25:11,17:16:29,11:06:18,Bico,Name_Mespo,Seatpkm,Economy,70.1,No Extras,1897,Confirmed,Gateqn,C,Claimoni,5.37,0,Lociir,Typepaf,Pilot_Acvo,Crew_Mjqs,Yes,Vegetarian,Available,False,False,False,1,No,6
18,2002,2023-06-02 14:20:30,2023-12-17 10:03:13,07:14:44,06:56:36,Bxwl,Name_Ynndg,Seataan,Economy,328.34,Meal,0,Cancelled,Gategs,C,Claimeer,7.08,1,Lochbc,Typetkt,Pilot_Dqyj,Crew_Tskx,Yes,Vegan,Not Available,True,False,False,2,No,0
5,7448,2023-10-02 08:11:22,2023-04-16 05:33:02,16:51:21,19:49:00,Bqfx,Name_Vovea,Seatviv,Business,721.36,Meal,0,Pending,Gatexw,D,Claimstu,5.08,2,Locwwg,Typebxw,Pilot_Qvff,Crew_Ddqf,Yes,Vegan,Not Available,False,True,False,1,No,6
19,7837,2023-07-28 07:13:26,2023-11-10 16:44:52,19:02:49,15:46:49,Bvij,Name_Surnb,Seatrob,Economy,440.06,Meal,0,Confirmed,Gateai,D,Claimhju,1.93,2,Locjxz,Typeuet,Pilot_Pbco,Crew_Tbnd,Yes,No Meal,Available,True,False,True,1,No,4
16,7467,2023-06-12 10:21:17,2023-01-11 22:00:50,06:13:38,20:21:09,Bcfz,Name_Dgayl,Seatbua,Business,116.0,Extra Baggage,0,Pending,Gatepr,D,Claimsib,3.35,0,Locyhn,Typebtq,Pilot_Nwau,Crew_Pbuj,No,No Meal,Not Available,True,False,True,1,No,6
1,8354,2023-01-16 07:16:08,2023-04-23 04:06:33,11:52:07,09:10:20,Bmnd,Name_Anxfa,Seatexi,First,902.98,Extra Baggage,160,Cancelled,Gatekq,C,Claimykc,3.95,0,Locqgj,Typebpv,Pilot_Vhmn,Crew_Ovfh,Yes,Vegetarian,Not Available,False,False,True,1,Yes,4
12,3529,2023-10-30 11:14:37,2023-10-14 18:57:12,20:47:40,02:33:10,Bjsp,Name_Wbqhr,Seatwrl,Business,606.26,Extra Baggage,609,Cancelled,Gateto,D,Claimfkl,9.47,0,Locrdk,Typerkj,Pilot_Krsc,Crew_Zsve,Yes,No Meal,Not Available,True,False,False,0,No,6
2,2430,2023-01-27 03:37:14,2023-07-09 23:33:12,08:57:12,22:07:38,Bxgw,Name_Yvqpo,Seatnet,First,128.48,Extra Baggage,0,Cancelled,Gatebu,C,Claimngk,3.24,2,Locdzx,Typexxb,Pilot_Mtwb,Crew_Gyam,Yes,Vegetarian,Not Available,False,True,False,1,No,4
8,4912,2023-12-11 15:52:34,2023-04-21 10:51:33,18:32:17,19:49:23,Belo,Name_Oxwlq,Seatswb,First,93.96,Extra Baggage,0,Cancelled,Gatelr,B,Claimezy,8.6,2,Locrfk,Typetxu,Pilot_Twhb,Crew_Gaeq,Yes,Non-Vegetarian,Not Available,False,False,True,0,No,6
18,2532,2023-11-24 12:36:07,2023-04-07 17:27:56,22:49:28,05:32:19,Bavf,Name_Xrhio,Seatdhb,First,140.78,Meal,0,Confirmed,Gateab,B,Claimmge,4.45,1,Lockob,Typevvt,Pilot_Tplv,Crew_Ikcp,No,Non-Vegetarian,Not Available,True,True,True,0,Yes,3
16,2892,2023-02-08 16:17:27,2023-10-24 08:06:11,02:13:23,02:21:24,Bsei,Name_Meuwa,Seatufg,Economy,998.97,Meal,0,Pending,Gatera,B,Claimood,2.22,0,Locmps,Typeafr,Pilot_Svze,Crew_Tmsu,Yes,Vegetarian,Not Available,False,False,False,2,No,4
5,2421,2023-08-22 13:15:28,2023-03-12 01:07:51,07:21:11,15:58:32,Bgxi,Name_Ulaxx,Seathlr,Economy,318.05,Meal,0,Confirmed,Gateyk,B,Claimhmu,6.52,1,Locwci,Typexme,Pilot_Uuoc,Crew_Bzgo,Yes,Non-Vegetarian,Not Available,True,False,True,2,No,2
13,9582,2023-10-30 05:25:56,2023-03-31 01:20:36,17:21:08,07:35:57,Bvpe,Name_Qbgwy,Seatwjz,Business,717.66,Extra Baggage,0,Cancelled,Gatepz,D,Claimcig,10.08,1,Loctjh,Typehgh,Pilot_Ocsz,Crew_Pikf,No,Non-Vegetarian,Not Available,True,False,False,2,Yes,2
19,6768,2023-04-05 13:23:53,2023-11-25 09:25:38,15:07:08,20:18:08,Bjuu,Name_Crnjx,Seatikh,First,208.92,No Extras,0,Pending,Gateuk,B,Claimsjv,4.34,1,Locgkj,Typerwf,Pilot_Asph,Crew_Rhtx,Yes,No Meal,Not Available,False,False,False,2,No,0
3,3818,2023-08-09 17:16:15,2023-04-07 02:28:28,06:53:25,13:39:48,Boom,Name_Gncko,Seatbig,Business,297.35,No Extras,0,Pending,Gatebu,C,Claimffp,7.46,0,Loctdi,Typezfr,Pilot_Yiga,Crew_Camw,No,Vegan,Not Available,False,False,True,2,Yes,6
8,6617,2023-12-29 10:11:48,2023-07-04 19:11:54,18:56:51,18:36:20,Btrw,Name_Swlei,Seatifn,Economy,56.76,Meal,0,Confirmed,Gatehq,D,Claimhzz,10.1,1,Locwva,Typemdx,Pilot_Iibu,Crew_Dywq,No,Non-Vegetarian,Not Available,True,False,False,0,Yes,2
12,2195,2023-01-28 10:32:43,2023-10-23 22:43:57,20:50:12,06:13:26,Bghh,Name_Zgoaa,Seathos,Economy,863.51,Extra Baggage,2920,Confirmed,Gatejf,B,Claimmud,3.94,2,Lociwk,Typeivh,Pilot_Qzzx,Crew_Ycvd,Yes,No Meal,Not Available,True,False,False,2,No,4
2,7229,2023-12-20 13:32:55,2023-01-28 04:32:39,05:20:59,14:52:23,Bkxi,Name_Fuekk,Seatowp,Business,992.16,Extra Baggage,0,Confirmed,Gatelu,A,Claimsdr,2.01,2,Locoen,Typefii,Pilot_Btif,Crew_Nzmx,Yes,Vegan,Available,False,True,False,1,Yes,6
11,6305,2023-09-01 00:56:55,2023-02-19 05:40:31,20:34:08,16:35:11,Bftb,Name_Nhxni,Seatoek,First,408.95,Extra Baggage,0,Pending,Gatetx,A,Claimtrg,3.47,1,Loctjk,Typexyd,Pilot_Kzyf,Crew_Iehf,No,Vegan,Not Available,True,False,True,1,No,2
12,9077,2023-05-09 16:32:43,2023-03-21 22:25:01,11:07:42,06:44:48,Bevw,Name_Kktup,Seatewq,Business,252.05,Extra Baggage,0,Confirmed,Gatefe,A,Claimrzm,10.44,0,Locstz,Typeuwj,Pilot_Fxzv,Crew_Qftq,No,No Meal,Not Available,True,False,False,1,Yes,6
18,1842,2023-10-09 18:51:59,2023-08-05 14:08:29,13:39:39,02:09:53,Bvdt,Name_Lgclf,Seatrjz,Economy,205.1,Extra Baggage,0,Pending,Gatetv,B,Claimsob,4.61,0,Locvxr,Typexcu,Pilot_Bbyf,Crew_Ffwv,Yes,Vegetarian,Not Available,False,False,False,2,No,6
13,6200,2023-07-05 12:43:11,2023-02-21 04:55:23,12:10:58,01:51:17,Boga,Name_Sdjhj,Seatouf,Economy,298.02,No Extras,2107,Cancelled,Gatekk,A,Claimuym,2.95,1,Loctto,Typespf,Pilot_Efbs,Crew_Gzrm,No,Non-Vegetarian,Not Available,False,True,True,2,Yes,2
5,6921,2023-09-21 22:45:53,2023-12-14 23:19:17,18:20:45,15:31:09,Bszr,Name_Pkdmt,Seatplf,First,414.1,No Extras,0,Confirmed,Gatejm,D,Claimfyh,6.55,0,Locsvi,Typeuep,Pilot_Qkeu,Crew_Eoej,Yes,Non-Vegetarian,Not Available,False,True,True,2,Yes,4
12,1294,2023-07-27 16:32:34,2023-06-05 05:30:44,22:14:59,15:38:55,Bbwu,Name_Wccqg,Seatflg,First,736.34,No Extras,191,Cancelled,Gateoy,D,Claimrqc,7.8,0,Locjbi,Typetqw,Pilot_Xajw,Crew_Xqgy,Yes,Non-Vegetarian,Not Available,True,False,True,1,No,6
2,7097,2023-10-06 04:04:47,2023-05-11 10:17:04,04:43:44,03:41:08,Bmnc,Name_Kdpgp,Seatbym,First,724.49,No Extras,0,Confirmed,Gateul,B,Claimgjw,6.09,2,Locvat,Typewdx,Pilot_Awwb,Crew_Pnyu,Yes,Non-Vegetarian,Not Available,False,True,True,2,No,6
5,7412,2023-02-03 12:46:41,2023-10-08 09:35:14,17:13:00,02:57:14,Bpyn,Name_Rulwi,Seatlcy,First,538.13,Meal,0,Cancelled,Gatesa,C,Claimipk,4.56,2,Loczdi,Typezuq,Pilot_Zdqw,Crew_Ueqj,Yes,No Meal,Not Available,True,False,False,2,Yes,4
7,9836,2023-06-07 01:14:41,2023-05-29 07:07:34,23:39:30,01:47:00,Boyc,Name_Jdfsr,Seatxna,Economy,425.71,Meal,0,Confirmed,Gateby,B,Claimyib,6.41,1,Locvjl,Typesjt,Pilot_Tseu,Crew_Irpy,No,Vegetarian,Not Available,False,True,True,1,No,2
12,7678,2023-09-01 20:17:29,2023-06-29 05:48:02,19:14:43,14:58:16,Bbci,Name_Zlruc,Seatgkf,Economy,534.96,Extra Baggage,709,Pending,Gateam,C,Claimqvz,10.94,0,Locsji,Typetpx,Pilot_Eaki,Crew_Iepi,Yes,Non-Vegetarian,Available,False,True,True,2,No,6
16,6020,2023-04-10 05:55:01,2023-09-26 17:27:44,14:24:31,19:25:14,Bhst,Name_Rbsqk,Seatytr,First,584.99,No Extras,3264,Cancelled,Gategz,B,Claimfki,8.12,0,Locudh,Typedco,Pilot_Mdch,Crew_Dvex,No,Non-Vegetarian,Not Available,True,True,False,1,Yes,5
8,6743,2023-03-23 07:05:15,2023-12-17 20:43:03,05:38:07,23:13:02,Buto,Name_Mxiqm,Seatell,Economy,634.03,Extra Baggage,0,Confirmed,Gateks,B,Claimqoe,5.75,2,Locmoz,Typegmm,Pilot_Evxd,Crew_Hcpt,Yes,No Meal,Available,True,True,True,0,Yes,5
9,1110,2023-05-03 04:28:00,2023-03-30 11:01:10,07:11:27,18:28:54,Blnr,Name_Uxmbq,Seaturo,Economy,669.12,Meal,0,Cancelled,Gatelp,B,Claimznc,9.96,2,Locviq,Typeeit,Pilot_Yeld,Crew_Tlqu,No,Vegetarian,Available,True,True,True,2,Yes,7
15,9775,2023-12-16 23:16:00,2023-04-28 07:19:16,04:56:42,01:11:42,Bybu,Name_Enqfi,Seatbho,First,663.1,Extra Baggage,0,Pending,Gatemi,D,Claimrze,1.02,0,Locven,Typemov,Pilot_Vvzw,Crew_Uoxo,Yes,No Meal,Not Available,True,False,True,1,Yes,6
5,5864,2023-03-03 13:05:05,2023-01-30 10:41:31,20:18:55,17:01:30,Bkyx,Name_Xlvtw,Seatyqf,Business,249.8,Extra Baggage,0,Confirmed,Gatenb,D,Claimimm,3.16,2,Locapd,Typefai,Pilot_Ynef,Crew_Eioz,Yes,Vegetarian,Available,False,False,True,0,No,6
13,2648,2023-03-20 20:19:17,2023-05-01 07:00:57,02:40:50,02:10:30,Basz,Name_Lvgrw,Seatvwf,Business,507.29,Meal,0,Cancelled,Gatemj,C,Claimbuq,6.91,2,Locmuy,Typehvh,Pilot_Qtsd,Crew_Weqd,Yes,Vegetarian,Available,True,True,True,2,Yes,5
5,7381,2023-02-25 08:53:28,2023-09-29 07:55:16,05:30:43,05:15:08,Bnic,Name_Ztekn,Seatnqf,Economy,368.93,Meal,0,Cancelled,Gatehr,A,Claimzky,8.21,1,Locchq,Typemjr,Pilot_Mvsh,Crew_Drhz,No,Non-Vegetarian,Available,True,True,True,0,Yes,1
11,3381,2023-02-07 17:25:20,2023-04-01 10:46:45,15:00:56,20:04:31,Bntc,Name_Gzkbq,Seattaz,First,615.36,Meal,0,Confirmed,Gatevq,A,Claimxpa,6.42,1,Loccmu,Typedlt,Pilot_Arwc,Crew_Oudk,No,Vegetarian,Available,True,True,False,0,No,1
10,1105,2023-08-20 06:55:00,2023-02-26 18:00:06,08:23:52,09:08:18,Bwyd,Name_Ouzam,Seatpfs,First,523.44,Meal,0,Pending,Gatekl,A,Claimkrg,8.16,2,Locvjl,Typevmm,Pilot_Vvag,Crew_Nrln,Yes,Vegan,Available,False,True,True,2,Yes,6
13,6818,2023-01-28 10:26:46,2023-11-04 06:19:40,11:08:00,17:44:47,Bybb,Name_Fbbtj,Seatdhx,First,240.14,No Extras,0,Confirmed,Gateks,B,Claimahn,7.73,0,Loccrv,Typedfc,Pilot_Qlde,Crew_Zyud,No,No Meal,Available,True,True,True,2,No,5
9,1381,2023-04-27 10:42:16,2023-11-15 22:06:26,12:05:27,12:33:11,Byow,Name_Rylsm,Seatckt,First,695.96,Extra Baggage,2441,Pending,Gatenk,C,Claimznb,7.21,0,Locajj,Typescu,Pilot_Vmab,Crew_Fymg,Yes,No Meal,Not Available,True,False,True,2,Yes,4
14,5356,2023-08-10 05:58:37,2023-05-28 05:09:46,11:44:57,21:25:45,Buum,Name_Hwpkw,Seatsxs,Economy,68.45,Extra Baggage,0,Cancelled,Gateat,C,Claimmat,2.59,1,Locwzh,Typeuig,Pilot_Eepy,Crew_Njyp,No,Vegetarian,Available,False,True,False,2,Yes,2
18,6918,2023-06-19 00:02:34,2023-12-21 11:58:03,07:51:08,11:59:37,Bytk,Name_Tdqha,Seatzps,Business,347.77,Extra Baggage,4255,Confirmed,Gateee,B,Claimcbo,5.86,1,Locfok,Typeewl,Pilot_Pdcj,Crew_Abvz,No,No Meal,Available,True,False,True,1,Yes,0
15,2316,2023-08-27 10:03:52,2023-12-13 07:39:25,08:06:25,14:29:28,Bnqv,Name_Tcmaw,Seatvsu,First,795.42,Extra Baggage,3890,Pending,Gatejl,D,Claimoom,5.84,2,Locpdd,Typevid,Pilot_Bqaw,Crew_Jwya,Yes,Vegan,Available,True,True,False,1,Yes,5
10,6454,2023-10-26 13:29:07,2023-05-02 00:21:18,00:05:46,10:17:42,Bons,Name_Wbzeh,Seattnl,Business,778.48,Extra Baggage,0,Confirmed,Gateec,B,Claimyif,3.52,0,Locphi,Typeihb,Pilot_Irmk,Crew_Fteb,Yes,Non-Vegetarian,Not Available,False,True,False,0,No,6
7,5074,2023-03-07 19:47:31,2023-10-02 18:19:07,13:41:08,11:21:43,Bbdy,Name_Qywwb,Seatakk,First,952.13,Meal,3969,Confirmed,Gatexs,D,Claimwwu,10.84,0,Locwor,Typesie,Pilot_Sccz,Crew_Glrt,No,Non-Vegetarian,Available,False,True,False,0,Yes,4
8,5804,2023-11-25 23:44:14,2023-11-08 22:54:43,12:03:38,14:59:46,Bhlm,Name_Hksmz,Seatwvq,First,607.55,Extra Baggage,0,Cancelled,Gatesc,C,Claimufh,10.67,2,Lococf,Typegnf,Pilot_Safv,Crew_Usgv,Yes,Vegetarian,Not Available,True,True,True,0,No,7
3,1906,2023-02-03 15:46:43,2023-07-25 23:54:40,02:40:12,06:33:19,Bwrq,Name_Gsfmq,Seatjdy,Business,505.34,Extra Baggage,4091,Pending,Gatewn,C,Claimkdj,4.32,0,Lochoc,Typeckd,Pilot_Jhrq,Crew_Fmqy,No,Vegan,Available,True,False,False,1,Yes,4
15,8621,2023-08-16 12:39:30,2023-04-06 12:52:54,11:53:34,06:46:13,Bmlg,Name_Tywwd,Seatwsw,Business,683.49,No Extras,0,Confirmed,Gatefr,D,Claimfyv,3.4,1,Loctkd,Typeuyc,Pilot_Pncy,Crew_Fcqm,Yes,Vegan,Not Available,True,False,True,2,Yes,2
16,1662,2023-12-26 13:19:51,2023-08-26 22:11:05,23:36:42,03:03:24,Bzpn,Name_Zkqak,Seatnqu,Economy,852.73,No Extras,0,Confirmed,Gatetf,B,Claimgyq,5.31,1,Locjtw,Typegmc,Pilot_Xukx,Crew_Lcsq,Yes,Non-Vegetarian,Available,False,False,True,0,No,2
4,7718,2023-02-17 04:54:12,2023-06-22 06:22:09,00:27:11,11:47:57,Bekx,Name_Smwnp,Seatqtr,First,619.68,Extra Baggage,0,Confirmed,Gateoe,C,Claimggc,1.38,0,Locudj,Typeipf,Pilot_Nero,Crew_Rifr,Yes,Vegan,Not Available,False,False,False,0,No,4
6,9654,2023-07-19 00:08:54,2023-09-02 23:46:30,18:45:35,13:39:17,Buzu,Name_Ngeik,Seatjrv,Business,756.89,No Extras,4717,Cancelled,Gategf,A,Claimuvb,10.87,1,Locbgn,Typebgd,Pilot_Xxwr,Crew_Hpqs,No,Vegetarian,Available,True,True,False,1,Yes,1
1,1942,2023-12-11 02:31:21,2023-10-10 01:53:25,15:53:31,15:55:55,Bhir,Name_Riift,Seatxyf,Economy,347.88,No Extras,3239,Cancelled,Gatedb,A,Claimbzf,3.1,1,Locjuf,Typesud,Pilot_Gfve,Crew_Fzow,Yes,No Meal,Available,False,True,True,0,No,2
4,9349,2023-03-11 17:44:21,2023-06-10 22:42:11,04:17:32,00:35:50,Bhgh,Name_Ufdyk,Seatsss,First,360.64,No Extras,355,Cancelled,Gateea,A,Claimepe,3.46,2,Loccaa,Typeipm,Pilot_Gexj,Crew_Wwsw,No,Non-Vegetarian,Available,True,False,True,2,No,4
11,7415,2023-05-24 03:23:52,2023-05-21 21:19:43,21:41:45,06:27:06,Bosd,Name_Blhym,Seatmsl,Economy,117.05,Extra Baggage,0,Confirmed,Gateyu,D,Claimcuy,5.94,0,Locptl,Typepuy,Pilot_Tnfh,Crew_Buuo,Yes,Non-Vegetarian,Available,True,False,False,1,No,6
12,4309,2023-11-27 02:34:05,2023-03-25 05:09:30,11:21:40,22:08:00,Bguw,Name_Dipbs,Seatydg,First,305.89,No Extras,0,Cancelled,Gateqt,A,Claimunp,7.35,1,Lockiz,Typemjy,Pilot_Mwtt,Crew_Hpte,Yes,Vegan,Not Available,False,True,True,0,Yes,2
5,2326,2023-02-04 20:03:30,2023-05-08 16:29:05,06:14:42,21:39:54,Bvdo,Name_Zetnk,Seatbwg,Business,516.54,Meal,3784,Pending,Gaterl,D,Claimdxw,5.83,0,Locymw,Typebge,Pilot_Fese,Crew_Cohh,Yes,Non-Vegetarian,Not Available,True,False,True,2,No,4
16,3106,2023-12-16 02:16:05,2023-02-01 03:49:19,09:51:12,17:05:28,Bblf,Name_Ctyie,Seattdu,Economy,680.87,Meal,287,Confirmed,Gateaz,A,Claimjpq,6.53,2,Locmqk,Typezex,Pilot_Mmak,Crew_Mnin,Yes,Vegan,Not Available,True,False,False,2,Yes,6
13,5799,2023-10-31 07:14:10,2023-12-11 23:38:30,11:26:10,08:43:55,Bfnf,Name_Wxrii,Seatqvg,First,570.2,Meal,0,Cancelled,Gatehr,C,Claimmag,10.61,1,Locwmd,Typelyf,Pilot_Xbba,Crew_Kcal,No,No Meal,Available,False,False,True,2,No,0
13,9839,2023-01-09 23:20:17,2023-01-30 01:27:11,18:41:53,18:02:30,Bafr,Name_Bfdam,Seatthw,Economy,733.57,Extra Baggage,2430,Confirmed,Gatezc,D,Claimfkg,9.98,2,Loceve,Typebqw,Pilot_Kwoc,Crew_Twpe,No,No Meal,Not Available,False,False,True,0,No,4
17,3938,2023-05-30 08:47:43,2023-01-01 13:38:14,22:19:39,07:46:34,Bzup,Name_Ennsa,Seatnjn,First,481.06,No Extras,0,Pending,Gatebk,B,Claimoew,1.12,0,Loccvd,Typejmp,Pilot_Hcaz,Crew_Mpxx,No,Non-Vegetarian,Not Available,True,False,False,0,No,6
